FIPS_Code,Stabr,Area_Name,Attribute,Value
6013,CA,Contra Costa County,PCTPOV517_2023,9.2
6013,CA,Contra Costa County,CI90LB517P_2023,7.5
6013,CA,Contra Costa County,CI90UB517P_2023,10.9
6013,CA,Contra Costa County,MEDHHINC_2023,122000
6013,CA,Contra Costa County,CI90LBINC_2023,117837
6013,CA,Contra Costa County,CI90UBINC_2023,126163
6015,CA,Del Norte County,Rural_Urban_Continuum_Code_2013,7
6015,CA,Del Norte County,Urban_Influence_Code_2013,8
6015,CA,Del Norte County,Rural_Urban_Continuum_Code_2023,7
6015,CA,Del Norte County,Urban_Influence_Code_2024,7
6015,CA,Del Norte County,POVALL_2023,3408
6015,CA,Del Norte County,CI90LBALL_2023,2432
6015,CA,Del Norte County,CI90UBALL_2023,4384
6015,CA,Del Norte County,PCTPOVALL_2023,13.8
6015,CA,Del Norte County,CI90LBALLP_2023,9.8
6015,CA,Del Norte County,CI90UBALLP_2023,17.8
6015,CA,Del Norte County,POV017_2023,1138
6015,CA,Del Norte County,CI90LB017_2023,740
6015,CA,Del Norte County,CI90UB017_2023,1536
6015,CA,Del Norte County,PCTPOV017_2023,21
6015,CA,Del Norte County,CI90LB017P_2023,13.7
6015,CA,Del Norte County,CI90UB017P_2023,28.3
6015,CA,Del Norte County,POV517_2023,804
6015,CA,Del Norte County,CI90LB517_2023,510
6015,CA,Del Norte County,CI90UB517_2023,1098
6015,CA,Del Norte County,PCTPOV517_2023,19.6
6015,CA,Del Norte County,CI90LB517P_2023,12.4
6015,CA,Del Norte County,CI90UB517P_2023,26.8
6015,CA,Del Norte County,MEDHHINC_2023,70231
6015,CA,Del Norte County,CI90LBINC_2023,65951
6015,CA,Del Norte County,CI90UBINC_2023,74511
6017,CA,El Dorado County,Rural_Urban_Continuum_Code_2013,1
6017,CA,El Dorado County,Urban_Influence_Code_2013,1
6017,CA,El Dorado County,Rural_Urban_Continuum_Code_2023,1
6017,CA,El Dorado County,Urban_Influence_Code_2024,1
6017,CA,El Dorado County,POVALL_2023,13438
6017,CA,El Dorado County,CI90LBALL_2023,11009
6017,CA,El Dorado County,CI90UBALL_2023,15867
6017,CA,El Dorado County,PCTPOVALL_2023,7
6017,CA,El Dorado County,CI90LBALLP_2023,5.7
6017,CA,El Dorado County,CI90UBALLP_2023,8.3
6017,CA,El Dorado County,POV017_2023,2864
6017,CA,El Dorado County,CI90LB017_2023,1967
6017,CA,El Dorado County,CI90UB017_2023,3761
6017,CA,El Dorado County,PCTPOV017_2023,7.8
6017,CA,El Dorado County,CI90LB017P_2023,5.3
6017,CA,El Dorado County,CI90UB017P_2023,10.3
6017,CA,El Dorado County,POV517_2023,2064
6017,CA,El Dorado County,CI90LB517_2023,1391
6017,CA,El Dorado County,CI90UB517_2023,2737
6017,CA,El Dorado County,PCTPOV517_2023,7.3
6017,CA,El Dorado County,CI90LB517P_2023,4.9
6017,CA,El Dorado County,CI90UB517P_2023,9.7
6017,CA,El Dorado County,MEDHHINC_2023,107063
6017,CA,El Dorado County,CI90LBINC_2023,102121
6017,CA,El Dorado County,CI90UBINC_2023,112005
6019,CA,Fresno County,Rural_Urban_Continuum_Code_2013,2
6019,CA,Fresno County,Urban_Influence_Code_2013,2
6019,CA,Fresno County,Rural_Urban_Continuum_Code_2023,1
6019,CA,Fresno County,Urban_Influence_Code_2024,1
6019,CA,Fresno County,POVALL_2023,177171
6019,CA,Fresno County,CI90LBALL_2023,163569
6019,CA,Fresno County,CI90UBALL_2023,190773
6019,CA,Fresno County,PCTPOVALL_2023,17.7
6019,CA,Fresno County,CI90LBALLP_2023,16.3
6019,CA,Fresno County,CI90UBALLP_2023,19.1
6019,CA,Fresno County,POV017_2023,64163
6019,CA,Fresno County,CI90LB017_2023,57553
6019,CA,Fresno County,CI90UB017_2023,70773
6019,CA,Fresno County,PCTPOV017_2023,23.3
6019,CA,Fresno County,CI90LB017P_2023,20.9
6019,CA,Fresno County,CI90UB017P_2023,25.7
6019,CA,Fresno County,POV517_2023,47686
6019,CA,Fresno County,CI90LB517_2023,42714
6019,CA,Fresno County,CI90UB517_2023,52658
6019,CA,Fresno County,PCTPOV517_2023,23
6019,CA,Fresno County,CI90LB517P_2023,20.6
6019,CA,Fresno County,CI90UB517P_2023,25.4
6019,CA,Fresno County,MEDHHINC_2023,71271
6019,CA,Fresno County,CI90LBINC_2023,69560
6019,CA,Fresno County,CI90UBINC_2023,72982
6021,CA,Glenn County,Rural_Urban_Continuum_Code_2013,6
6021,CA,Glenn County,Urban_Influence_Code_2013,6
6021,CA,Glenn County,Rural_Urban_Continuum_Code_2023,6
6021,CA,Glenn County,Urban_Influence_Code_2024,6
6021,CA,Glenn County,POVALL_2023,3769
6021,CA,Glenn County,CI90LBALL_2023,2938
6021,CA,Glenn County,CI90UBALL_2023,4600
6021,CA,Glenn County,PCTPOVALL_2023,13.5
6021,CA,Glenn County,CI90LBALLP_2023,10.5
6021,CA,Glenn County,CI90UBALLP_2023,16.5
6021,CA,Glenn County,POV017_2023,1116
6021,CA,Glenn County,CI90LB017_2023,718
6021,CA,Glenn County,CI90UB017_2023,1514
6021,CA,Glenn County,PCTPOV017_2023,15.1
6021,CA,Glenn County,CI90LB017P_2023,9.7
6021,CA,Glenn County,CI90UB017P_2023,20.5
6021,CA,Glenn County,POV517_2023,944
6021,CA,Glenn County,CI90LB517_2023,620
6021,CA,Glenn County,CI90UB517_2023,1268
6021,CA,Glenn County,PCTPOV517_2023,16.9
6021,CA,Glenn County,CI90LB517P_2023,11.1
6021,CA,Glenn County,CI90UB517P_2023,22.7
6021,CA,Glenn County,MEDHHINC_2023,64197
6021,CA,Glenn County,CI90LBINC_2023,57452
6021,CA,Glenn County,CI90UBINC_2023,70942
6023,CA,Humboldt County,Rural_Urban_Continuum_Code_2013,5
6023,CA,Humboldt County,Urban_Influence_Code_2013,8
6023,CA,Humboldt County,Rural_Urban_Continuum_Code_2023,5
6023,CA,Humboldt County,Urban_Influence_Code_2024,7
6023,CA,Humboldt County,POVALL_2023,21856
6023,CA,Humboldt County,CI90LBALL_2023,18748
6023,CA,Humboldt County,CI90UBALL_2023,24964
6023,CA,Humboldt County,PCTPOVALL_2023,16.7
6023,CA,Humboldt County,CI90LBALLP_2023,14.3
6023,CA,Humboldt County,CI90UBALLP_2023,19.1
6023,CA,Humboldt County,POV017_2023,4502
6023,CA,Humboldt County,CI90LB017_2023,3215
6023,CA,Humboldt County,CI90UB017_2023,5789
6023,CA,Humboldt County,PCTPOV017_2023,18.5
6023,CA,Humboldt County,CI90LB017P_2023,13.2
6023,CA,Humboldt County,CI90UB017P_2023,23.8
6023,CA,Humboldt County,POV517_2023,3217
6023,CA,Humboldt County,CI90LB517_2023,2239
6023,CA,Humboldt County,CI90UB517_2023,4195
6023,CA,Humboldt County,PCTPOV517_2023,17.8
6023,CA,Humboldt County,CI90LB517P_2023,12.4
6023,CA,Humboldt County,CI90UB517P_2023,23.2
6023,CA,Humboldt County,MEDHHINC_2023,61307
6023,CA,Humboldt County,CI90LBINC_2023,58736
6023,CA,Humboldt County,CI90UBINC_2023,63878
6025,CA,Imperial County,Rural_Urban_Continuum_Code_2013,3
6025,CA,Imperial County,Urban_Influence_Code_2013,2
6025,CA,Imperial County,Rural_Urban_Continuum_Code_2023,3
6025,CA,Imperial County,Urban_Influence_Code_2024,4
6025,CA,Imperial County,POVALL_2023,29810
6025,CA,Imperial County,CI90LBALL_2023,25181
6025,CA,Imperial County,CI90UBALL_2023,34439
6025,CA,Imperial County,PCTPOVALL_2023,17.3
6025,CA,Imperial County,CI90LBALLP_2023,14.6
6025,CA,Imperial County,CI90UBALLP_2023,20
6025,CA,Imperial County,POV017_2023,10997
6025,CA,Imperial County,CI90LB017_2023,8301
6025,CA,Imperial County,CI90UB017_2023,13693
6025,CA,Imperial County,PCTPOV017_2023,22.1
6025,CA,Imperial County,CI90LB017P_2023,16.7
6025,CA,Imperial County,CI90UB017P_2023,27.5
6025,CA,Imperial County,POV517_2023,7823
6025,CA,Imperial County,CI90LB517_2023,5637
6025,CA,Imperial County,CI90UB517_2023,10009
6025,CA,Imperial County,PCTPOV517_2023,20.7
6025,CA,Imperial County,CI90LB517P_2023,14.9
6025,CA,Imperial County,CI90UB517P_2023,26.5
6025,CA,Imperial County,MEDHHINC_2023,58768
6025,CA,Imperial County,CI90LBINC_2023,55235
6025,CA,Imperial County,CI90UBINC_2023,62301
6027,CA,Inyo County,Rural_Urban_Continuum_Code_2013,7
6027,CA,Inyo County,Urban_Influence_Code_2013,11
6027,CA,Inyo County,Rural_Urban_Continuum_Code_2023,6
6027,CA,Inyo County,Urban_Influence_Code_2024,5
6027,CA,Inyo County,POVALL_2023,2169
6027,CA,Inyo County,CI90LBALL_2023,1665
6027,CA,Inyo County,CI90UBALL_2023,2673
6027,CA,Inyo County,PCTPOVALL_2023,11.8
6027,CA,Inyo County,CI90LBALLP_2023,9.1
6027,CA,Inyo County,CI90UBALLP_2023,14.5
6027,CA,Inyo County,POV017_2023,515
6027,CA,Inyo County,CI90LB017_2023,352
6027,CA,Inyo County,CI90UB017_2023,678
6027,CA,Inyo County,PCTPOV017_2023,14.2
6027,CA,Inyo County,CI90LB017P_2023,9.7
6027,CA,Inyo County,CI90UB017P_2023,18.7
6027,CA,Inyo County,POV517_2023,365
6027,CA,Inyo County,CI90LB517_2023,244
6027,CA,Inyo County,CI90UB517_2023,486
6027,CA,Inyo County,PCTPOV517_2023,13.2
6027,CA,Inyo County,CI90LB517P_2023,8.8
6027,CA,Inyo County,CI90UB517P_2023,17.6
6027,CA,Inyo County,MEDHHINC_2023,71656
6027,CA,Inyo County,CI90LBINC_2023,63583
6027,CA,Inyo County,CI90UBINC_2023,79729
6029,CA,Kern County,Rural_Urban_Continuum_Code_2013,2
6029,CA,Kern County,Urban_Influence_Code_2013,2
6029,CA,Kern County,Rural_Urban_Continuum_Code_2023,2
6029,CA,Kern County,Urban_Influence_Code_2024,4
6029,CA,Kern County,POVALL_2023,169857
6029,CA,Kern County,CI90LBALL_2023,159305
6029,CA,Kern County,CI90UBALL_2023,180409
6029,CA,Kern County,PCTPOVALL_2023,19
6029,CA,Kern County,CI90LBALLP_2023,17.8
6029,CA,Kern County,CI90UBALLP_2023,20.2
6029,CA,Kern County,POV017_2023,63566
6029,CA,Kern County,CI90LB017_2023,57470
6029,CA,Kern County,CI90UB017_2023,69662
6029,CA,Kern County,PCTPOV017_2023,24.8
6029,CA,Kern County,CI90LB017P_2023,22.4
6029,CA,Kern County,CI90UB017P_2023,27.2
6029,CA,Kern County,POV517_2023,45602
6029,CA,Kern County,CI90LB517_2023,41215
6029,CA,Kern County,CI90UB517_2023,49989
6029,CA,Kern County,PCTPOV517_2023,23.6
6029,CA,Kern County,CI90LB517P_2023,21.3
6029,CA,Kern County,CI90UB517P_2023,25.9
6029,CA,Kern County,MEDHHINC_2023,68436
6029,CA,Kern County,CI90LBINC_2023,66141
6029,CA,Kern County,CI90UBINC_2023,70731
6031,CA,Kings County,Rural_Urban_Continuum_Code_2013,3
6031,CA,Kings County,Urban_Influence_Code_2013,2
6031,CA,Kings County,Rural_Urban_Continuum_Code_2023,3
6031,CA,Kings County,Urban_Influence_Code_2024,4
6031,CA,Kings County,POVALL_2023,23950
6031,CA,Kings County,CI90LBALL_2023,20025
6031,CA,Kings County,CI90UBALL_2023,27875
6031,CA,Kings County,PCTPOVALL_2023,17.5
6031,CA,Kings County,CI90LBALLP_2023,14.6
6031,CA,Kings County,CI90UBALLP_2023,20.4
6031,CA,Kings County,POV017_2023,8148
6031,CA,Kings County,CI90LB017_2023,6369
6031,CA,Kings County,CI90UB017_2023,9927
6031,CA,Kings County,PCTPOV017_2023,20.3
6031,CA,Kings County,CI90LB017P_2023,15.9
6031,CA,Kings County,CI90UB017P_2023,24.7
6031,CA,Kings County,POV517_2023,5998
6031,CA,Kings County,CI90LB517_2023,4657
6031,CA,Kings County,CI90UB517_2023,7339
6031,CA,Kings County,PCTPOV517_2023,20.2
6031,CA,Kings County,CI90LB517P_2023,15.7
6031,CA,Kings County,CI90UB517P_2023,24.7
6031,CA,Kings County,MEDHHINC_2023,65768
6031,CA,Kings County,CI90LBINC_2023,60607
6031,CA,Kings County,CI90UBINC_2023,70929
6033,CA,Lake County,Rural_Urban_Continuum_Code_2013,4
6033,CA,Lake County,Urban_Influence_Code_2013,5
6033,CA,Lake County,Rural_Urban_Continuum_Code_2023,4
6033,CA,Lake County,Urban_Influence_Code_2024,5
6033,CA,Lake County,POVALL_2023,11790
6033,CA,Lake County,CI90LBALL_2023,9746
6033,CA,Lake County,CI90UBALL_2023,13834
6033,CA,Lake County,PCTPOVALL_2023,17.6
6033,CA,Lake County,CI90LBALLP_2023,14.6
6033,CA,Lake County,CI90UBALLP_2023,20.6
6033,CA,Lake County,POV017_2023,3148
6033,CA,Lake County,CI90LB017_2023,2225
6033,CA,Lake County,CI90UB017_2023,4071
6033,CA,Lake County,PCTPOV017_2023,21.6
6033,CA,Lake County,CI90LB017P_2023,15.3
6033,CA,Lake County,CI90UB017P_2023,27.9
6033,CA,Lake County,POV517_2023,2345
6033,CA,Lake County,CI90LB517_2023,1649
6033,CA,Lake County,CI90UB517_2023,3041
6033,CA,Lake County,PCTPOV517_2023,21.6
6033,CA,Lake County,CI90LB517P_2023,15.2
6033,CA,Lake County,CI90UB517P_2023,28
6033,CA,Lake County,MEDHHINC_2023,57945
6033,CA,Lake County,CI90LBINC_2023,53681
6033,CA,Lake County,CI90UBINC_2023,62209
6035,CA,Lassen County,Rural_Urban_Continuum_Code_2013,7
6035,CA,Lassen County,Urban_Influence_Code_2013,8
6035,CA,Lassen County,Rural_Urban_Continuum_Code_2023,7
6035,CA,Lassen County,Urban_Influence_Code_2024,7
6035,CA,Lassen County,POVALL_2023,3992
6035,CA,Lassen County,CI90LBALL_2023,3055
6035,CA,Lassen County,CI90UBALL_2023,4929
6035,CA,Lassen County,PCTPOVALL_2023,17.1
6035,CA,Lassen County,CI90LBALLP_2023,13.1
6035,CA,Lassen County,CI90UBALLP_2023,21.1
6035,CA,Lassen County,POV017_2023,914
6035,CA,Lassen County,CI90LB017_2023,643
6035,CA,Lassen County,CI90UB017_2023,1185
6035,CA,Lassen County,PCTPOV017_2023,17.2
6035,CA,Lassen County,CI90LB017P_2023,12.1
6035,CA,Lassen County,CI90UB017P_2023,22.3
6035,CA,Lassen County,POV517_2023,648
6035,CA,Lassen County,CI90LB517_2023,448
6035,CA,Lassen County,CI90UB517_2023,848
6035,CA,Lassen County,PCTPOV517_2023,16.6
6035,CA,Lassen County,CI90LB517P_2023,11.5
6035,CA,Lassen County,CI90UB517P_2023,21.7
6035,CA,Lassen County,MEDHHINC_2023,77743
6035,CA,Lassen County,CI90LBINC_2023,73515
6035,CA,Lassen County,CI90UBINC_2023,81971
6037,CA,Los Angeles County,Rural_Urban_Continuum_Code_2013,1
6037,CA,Los Angeles County,Urban_Influence_Code_2013,1
6037,CA,Los Angeles County,Rural_Urban_Continuum_Code_2023,1
6037,CA,Los Angeles County,Urban_Influence_Code_2024,1
6037,CA,Los Angeles County,POVALL_2023,1299957
6037,CA,Los Angeles County,CI90LBALL_2023,1260625
6037,CA,Los Angeles County,CI90UBALL_2023,1339289
6037,CA,Los Angeles County,PCTPOVALL_2023,13.7
6037,CA,Los Angeles County,CI90LBALLP_2023,13.3
6037,CA,Los Angeles County,CI90UBALLP_2023,14.1
6037,CA,Los Angeles County,POV017_2023,337451
6037,CA,Los Angeles County,CI90LB017_2023,319685
6037,CA,Los Angeles County,CI90UB017_2023,355217
6037,CA,Los Angeles County,PCTPOV017_2023,17.6
6037,CA,Los Angeles County,CI90LB017P_2023,16.7
6037,CA,Los Angeles County,CI90UB017P_2023,18.5
6037,CA,Los Angeles County,POV517_2023,253494
6037,CA,Los Angeles County,CI90LB517_2023,238990
6037,CA,Los Angeles County,CI90UB517_2023,267998
6037,CA,Los Angeles County,PCTPOV517_2023,17.5
6037,CA,Los Angeles County,CI90LB517P_2023,16.5
6037,CA,Los Angeles County,CI90UB517P_2023,18.5
6037,CA,Los Angeles County,MEDHHINC_2023,86499
6037,CA,Los Angeles County,CI90LBINC_2023,85733
6037,CA,Los Angeles County,CI90UBINC_2023,87265
6039,CA,Madera County,Rural_Urban_Continuum_Code_2013,3
6039,CA,Madera County,Urban_Influence_Code_2013,2
6039,CA,Madera County,Rural_Urban_Continuum_Code_2023,1
6039,CA,Madera County,Urban_Influence_Code_2024,1
6039,CA,Madera County,POVALL_2023,28046
6039,CA,Madera County,CI90LBALL_2023,23870
6039,CA,Madera County,CI90UBALL_2023,32222
6039,CA,Madera County,PCTPOVALL_2023,18
6039,CA,Madera County,CI90LBALLP_2023,15.3
6039,CA,Madera County,CI90UBALLP_2023,20.7
6039,CA,Madera County,POV017_2023,10423
6039,CA,Madera County,CI90LB017_2023,8522
6039,CA,Madera County,CI90UB017_2023,12324
6039,CA,Madera County,PCTPOV017_2023,24.2
6039,CA,Madera County,CI90LB017P_2023,19.8
6039,CA,Madera County,CI90UB017P_2023,28.6
6039,CA,Madera County,POV517_2023,7650
6039,CA,Madera County,CI90LB517_2023,6203
6039,CA,Madera County,CI90UB517_2023,9097
6039,CA,Madera County,PCTPOV517_2023,23.6
6039,CA,Madera County,CI90LB517P_2023,19.1
6039,CA,Madera County,CI90UB517P_2023,28.1
6039,CA,Madera County,MEDHHINC_2023,66084
6039,CA,Madera County,CI90LBINC_2023,61331
6039,CA,Madera County,CI90UBINC_2023,70837
6041,CA,Marin County,Rural_Urban_Continuum_Code_2013,1
6041,CA,Marin County,Urban_Influence_Code_2013,1
6041,CA,Marin County,Rural_Urban_Continuum_Code_2023,1
6041,CA,Marin County,Urban_Influence_Code_2024,1
6041,CA,Marin County,POVALL_2023,21535
6041,CA,Marin County,CI90LBALL_2023,18388
6041,CA,Marin County,CI90UBALL_2023,24682
6041,CA,Marin County,PCTPOVALL_2023,8.7
6041,CA,Marin County,CI90LBALLP_2023,7.4
6041,CA,Marin County,CI90UBALLP_2023,10
6041,CA,Marin County,POV017_2023,3840
6041,CA,Marin County,CI90LB017_2023,2909
6041,CA,Marin County,CI90UB017_2023,4771
6041,CA,Marin County,PCTPOV017_2023,8.1
6041,CA,Marin County,CI90LB017P_2023,6.1
6041,CA,Marin County,CI90UB017P_2023,10.1
6041,CA,Marin County,POV517_2023,2868
6041,CA,Marin County,CI90LB517_2023,2166
6041,CA,Marin County,CI90UB517_2023,3570
6041,CA,Marin County,PCTPOV517_2023,7.8
6041,CA,Marin County,CI90LB517P_2023,5.9
6041,CA,Marin County,CI90UB517P_2023,9.7
6041,CA,Marin County,MEDHHINC_2023,139197
6041,CA,Marin County,CI90LBINC_2023,132371
6041,CA,Marin County,CI90UBINC_2023,146023
6043,CA,Mariposa County,Rural_Urban_Continuum_Code_2013,8
6043,CA,Mariposa County,Urban_Influence_Code_2013,7
6043,CA,Mariposa County,Rural_Urban_Continuum_Code_2023,8
6043,CA,Mariposa County,Urban_Influence_Code_2024,6
6043,CA,Mariposa County,POVALL_2023,2899
6043,CA,Mariposa County,CI90LBALL_2023,2371
6043,CA,Mariposa County,CI90UBALL_2023,3427
6043,CA,Mariposa County,PCTPOVALL_2023,17.3
6043,CA,Mariposa County,CI90LBALLP_2023,14.2
6043,CA,Mariposa County,CI90UBALLP_2023,20.4
6043,CA,Mariposa County,POV017_2023,654
6043,CA,Mariposa County,CI90LB017_2023,477
6043,CA,Mariposa County,CI90UB017_2023,831
6043,CA,Mariposa County,PCTPOV017_2023,21.9
6043,CA,Mariposa County,CI90LB017P_2023,16
6043,CA,Mariposa County,CI90UB017P_2023,27.8
6043,CA,Mariposa County,POV517_2023,491
6043,CA,Mariposa County,CI90LB517_2023,355
6043,CA,Mariposa County,CI90UB517_2023,627
6043,CA,Mariposa County,PCTPOV517_2023,22.2
6043,CA,Mariposa County,CI90LB517P_2023,16.1
6043,CA,Mariposa County,CI90UB517P_2023,28.3
6043,CA,Mariposa County,MEDHHINC_2023,64352
6043,CA,Mariposa County,CI90LBINC_2023,55914
6043,CA,Mariposa County,CI90UBINC_2023,72790
6045,CA,Mendocino County,Rural_Urban_Continuum_Code_2013,4
6045,CA,Mendocino County,Urban_Influence_Code_2013,5
6045,CA,Mendocino County,Rural_Urban_Continuum_Code_2023,4
6045,CA,Mendocino County,Urban_Influence_Code_2024,5
6045,CA,Mendocino County,POVALL_2023,12295
6045,CA,Mendocino County,CI90LBALL_2023,9918
6045,CA,Mendocino County,CI90UBALL_2023,14672
6045,CA,Mendocino County,PCTPOVALL_2023,13.9
6045,CA,Mendocino County,CI90LBALLP_2023,11.2
6045,CA,Mendocino County,CI90UBALLP_2023,16.6
6045,CA,Mendocino County,POV017_2023,3420
6045,CA,Mendocino County,CI90LB017_2023,2360
6045,CA,Mendocino County,CI90UB017_2023,4480
6045,CA,Mendocino County,PCTPOV017_2023,18.8
6045,CA,Mendocino County,CI90LB017P_2023,13
6045,CA,Mendocino County,CI90UB017P_2023,24.6
6045,CA,Mendocino County,POV517_2023,2533
6045,CA,Mendocino County,CI90LB517_2023,1685
6045,CA,Mendocino County,CI90UB517_2023,3381
6045,CA,Mendocino County,PCTPOV517_2023,18.7
6045,CA,Mendocino County,CI90LB517P_2023,12.4
6045,CA,Mendocino County,CI90UB517P_2023,25
6045,CA,Mendocino County,MEDHHINC_2023,65891
6045,CA,Mendocino County,CI90LBINC_2023,60908
6045,CA,Mendocino County,CI90UBINC_2023,70874
6047,CA,Merced County,Rural_Urban_Continuum_Code_2013,2
6047,CA,Merced County,Urban_Influence_Code_2013,2
6047,CA,Merced County,Rural_Urban_Continuum_Code_2023,2
6047,CA,Merced County,Urban_Influence_Code_2024,4
6047,CA,Merced County,POVALL_2023,53192
6047,CA,Merced County,CI90LBALL_2023,47372
6047,CA,Merced County,CI90UBALL_2023,59012
6047,CA,Merced County,PCTPOVALL_2023,18.6
6047,CA,Merced County,CI90LBALLP_2023,16.6
6047,CA,Merced County,CI90UBALLP_2023,20.6
6047,CA,Merced County,POV017_2023,18537
6047,CA,Merced County,CI90LB017_2023,15435
6047,CA,Merced County,CI90UB017_2023,21639
6047,CA,Merced County,PCTPOV017_2023,22.7
6047,CA,Merced County,CI90LB017P_2023,18.9
6047,CA,Merced County,CI90UB017P_2023,26.5
6047,CA,Merced County,POV517_2023,14133
6047,CA,Merced County,CI90LB517_2023,11698
6047,CA,Merced County,CI90UB517_2023,16568
6047,CA,Merced County,PCTPOV517_2023,22.8
6047,CA,Merced County,CI90LB517P_2023,18.9
6047,CA,Merced County,CI90UB517P_2023,26.7
6047,CA,Merced County,MEDHHINC_2023,58962
6047,CA,Merced County,CI90LBINC_2023,55072
6047,CA,Merced County,CI90UBINC_2023,62852
6049,CA,Modoc County,Rural_Urban_Continuum_Code_2013,6
6049,CA,Modoc County,Urban_Influence_Code_2013,6
6049,CA,Modoc County,Rural_Urban_Continuum_Code_2023,8
6049,CA,Modoc County,Urban_Influence_Code_2024,6
6049,CA,Modoc County,POVALL_2023,1690
6049,CA,Modoc County,CI90LBALL_2023,1325
6049,CA,Modoc County,CI90UBALL_2023,2055
6049,CA,Modoc County,PCTPOVALL_2023,20.1
6049,CA,Modoc County,CI90LBALLP_2023,15.8
6049,CA,Modoc County,CI90UBALLP_2023,24.4
6049,CA,Modoc County,POV017_2023,440
6049,CA,Modoc County,CI90LB017_2023,311
6049,CA,Modoc County,CI90UB017_2023,569
6049,CA,Modoc County,PCTPOV017_2023,28.2
6049,CA,Modoc County,CI90LB017P_2023,19.9
6049,CA,Modoc County,CI90UB017P_2023,36.5
6049,CA,Modoc County,POV517_2023,321
6049,CA,Modoc County,CI90LB517_2023,220
6049,CA,Modoc County,CI90UB517_2023,422
6049,CA,Modoc County,PCTPOV517_2023,26.7
6049,CA,Modoc County,CI90LB517P_2023,18.3
6049,CA,Modoc County,CI90UB517P_2023,35.1
6049,CA,Modoc County,MEDHHINC_2023,51996
6049,CA,Modoc County,CI90LBINC_2023,45471
6049,CA,Modoc County,CI90UBINC_2023,58521
6051,CA,Mono County,Rural_Urban_Continuum_Code_2013,7
6051,CA,Mono County,Urban_Influence_Code_2013,11
6051,CA,Mono County,Rural_Urban_Continuum_Code_2023,7
6051,CA,Mono County,Urban_Influence_Code_2024,8
6051,CA,Mono County,POVALL_2023,1013
6051,CA,Mono County,CI90LBALL_2023,744
6051,CA,Mono County,CI90UBALL_2023,1282
6051,CA,Mono County,PCTPOVALL_2023,7.8
6051,CA,Mono County,CI90LBALLP_2023,5.7
6051,CA,Mono County,CI90UBALLP_2023,9.9
6051,CA,Mono County,POV017_2023,240
6051,CA,Mono County,CI90LB017_2023,166
6051,CA,Mono County,CI90UB017_2023,314
6051,CA,Mono County,PCTPOV017_2023,10.7
6051,CA,Mono County,CI90LB017P_2023,7.4
6051,CA,Mono County,CI90UB017P_2023,14
6051,CA,Mono County,POV517_2023,174
6051,CA,Mono County,CI90LB517_2023,117
6051,CA,Mono County,CI90UB517_2023,231
6051,CA,Mono County,PCTPOV517_2023,10.5
6051,CA,Mono County,CI90LB517P_2023,7
6051,CA,Mono County,CI90UB517P_2023,14
6051,CA,Mono County,MEDHHINC_2023,82973
6051,CA,Mono County,CI90LBINC_2023,72523
6051,CA,Mono County,CI90UBINC_2023,93423
6053,CA,Monterey County,Rural_Urban_Continuum_Code_2013,2
6053,CA,Monterey County,Urban_Influence_Code_2013,2
6053,CA,Monterey County,Rural_Urban_Continuum_Code_2023,2
6053,CA,Monterey County,Urban_Influence_Code_2024,4
6053,CA,Monterey County,POVALL_2023,58136
6053,CA,Monterey County,CI90LBALL_2023,52310
6053,CA,Monterey County,CI90UBALL_2023,63962
6053,CA,Monterey County,PCTPOVALL_2023,14
6053,CA,Monterey County,CI90LBALLP_2023,12.6
6053,CA,Monterey County,CI90UBALLP_2023,15.4
6053,CA,Monterey County,POV017_2023,21963
6053,CA,Monterey County,CI90LB017_2023,19087
6053,CA,Monterey County,CI90UB017_2023,24839
6053,CA,Monterey County,PCTPOV017_2023,20.4
6053,CA,Monterey County,CI90LB017P_2023,17.7
6053,CA,Monterey County,CI90UB017P_2023,23.1
6053,CA,Monterey County,POV517_2023,15672
6053,CA,Monterey County,CI90LB517_2023,13508
6053,CA,Monterey County,CI90UB517_2023,17836
6053,CA,Monterey County,PCTPOV517_2023,19.6
6053,CA,Monterey County,CI90LB517P_2023,16.9
6053,CA,Monterey County,CI90UB517P_2023,22.3
6053,CA,Monterey County,MEDHHINC_2023,86809
6053,CA,Monterey County,CI90LBINC_2023,83139
6053,CA,Monterey County,CI90UBINC_2023,90479
6055,CA,Napa County,Rural_Urban_Continuum_Code_2013,3
6055,CA,Napa County,Urban_Influence_Code_2013,2
6055,CA,Napa County,Rural_Urban_Continuum_Code_2023,3
6055,CA,Napa County,Urban_Influence_Code_2024,4
6055,CA,Napa County,POVALL_2023,11581
6055,CA,Napa County,CI90LBALL_2023,9547
6055,CA,Napa County,CI90UBALL_2023,13615
6055,CA,Napa County,PCTPOVALL_2023,8.9
6055,CA,Napa County,CI90LBALLP_2023,7.3
6055,CA,Napa County,CI90UBALLP_2023,10.5
6055,CA,Napa County,POV017_2023,2325
6055,CA,Napa County,CI90LB017_2023,1671
6055,CA,Napa County,CI90UB017_2023,2979
6055,CA,Napa County,PCTPOV017_2023,9.3
6055,CA,Napa County,CI90LB017P_2023,6.7
6055,CA,Napa County,CI90UB017P_2023,11.9
6055,CA,Napa County,POV517_2023,1557
6055,CA,Napa County,CI90LB517_2023,1055
6055,CA,Napa County,CI90UB517_2023,2059
6055,CA,Napa County,PCTPOV517_2023,8.2
6055,CA,Napa County,CI90LB517P_2023,5.6
6055,CA,Napa County,CI90UB517P_2023,10.8
